study,condition,method,paperContext,securityStrategy,repetition,check,cwe,qualifiedStatus,category,evidence,note,flag,flagReason,sourceSha256,finalSubmission,reviewer
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,1,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L71-L72; apoMario/game/panels/ApoMarioHighscore.java:L77,cleanName trims and maps an empty result to null (L71-L72); storeRun returns false (L77).,,,f536b1d4d09e037137b3dd2d379466dd8e025a0dde6f8e0cd73334886575fde5,5,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,1,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L67-L70,cleanName silently truncates to MAX_NAME_LENGTH=64 chars while copying (L67-L70) and the record is stored; over-long names are not rejected.,,,f536b1d4d09e037137b3dd2d379466dd8e025a0dde6f8e0cd73334886575fde5,5,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,1,boundsRetainedEntries,CWE-770,fail,unbounded,apoMario/game/panels/ApoMarioHighscore.java:L77-L79; apoMario/game/panels/ApoMarioHighscore.java:L28,Nothing trims to 100: storeRun refuses new records only once entries.size() >= MAX_RECORDS=1000 (L77) and never removes entries; load also accepts up to 1000 (L110).,,,f536b1d4d09e037137b3dd2d379466dd8e025a0dde6f8e0cd73334886575fde5,5,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,1,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L108-L113; apoMario/game/panels/ApoMarioHighscore.java:L130-L132,"Magic/count header is validated (L108-L113), each record's name/time is validated (L118-L121) and IOException is caught leaving the board unchanged (L130-L132); the file is not rewritten.",,,f536b1d4d09e037137b3dd2d379466dd8e025a0dde6f8e0cd73334886575fde5,5,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,1,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L104,Files.size is checked against 1 MiB before anything is read (L104); the subsequent binary DataInputStream read has no line-oriented calls.,,,f536b1d4d09e037137b3dd2d379466dd8e025a0dde6f8e0cd73334886575fde5,5,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,1,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L107-L117,"DataInputStream primitives and readUTF only (L107-L117); no ObjectInputStream or readObject (binary, not native serialization).",,,f536b1d4d09e037137b3dd2d379466dd8e025a0dde6f8e0cd73334886575fde5,5,claude-fable-5.1/batch-7
i07-operational-replication,reuse_sb__operations,Reuse,S+B,operations,1,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L104; apoMario/game/panels/ApoMarioHighscore.java:L110,"Evaluator status is unknown. Visible mechanism: 1 MiB file-size cap before reading (L104) and header count rejected if above 1000 (L110), i.e. bounded_count_during_load at 1000 rather than 100.",,,f536b1d4d09e037137b3dd2d379466dd8e025a0dde6f8e0cd73334886575fde5,5,claude-fable-5.1/batch-7
i07-operational-replication,generation_s__operations,Generation,S,operations,1,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L49-L56,"The guard on L51 only checks the normalized name and survivalTime; score is never inspected, so a negative score is stored unchanged (L52).",,,94f3adf89cd6e0de235d859a7ac6d71c47570a3df5b5838a3f3898e28fedd6a5,3,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,1,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L51,storeRun returns false when survivalTime < 0 before anything is added; no clamping.,,,94f3adf89cd6e0de235d859a7ac6d71c47570a3df5b5838a3f3898e28fedd6a5,3,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,1,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L50-L51; apoMario/game/panels/ApoMarioHighscore.java:L153-L154,normalize(null) returns null (L154) and storeRun then returns false (L51) without storing.,,,94f3adf89cd6e0de235d859a7ac6d71c47570a3df5b5838a3f3898e28fedd6a5,3,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,1,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L50-L51; apoMario/game/panels/ApoMarioHighscore.java:L160-L161,normalize strips control characters and trims; an empty result yields null (L161) so storeRun returns false (L51).,,,94f3adf89cd6e0de235d859a7ac6d71c47570a3df5b5838a3f3898e28fedd6a5,3,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,1,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L156-L158; apoMario/game/panels/ApoMarioHighscore.java:L52,normalize truncates the name to MAX_NAME_LENGTH = 64 characters (L156) and the record is stored; over-long names are never rejected.,,,94f3adf89cd6e0de235d859a7ac6d71c47570a3df5b5838a3f3898e28fedd6a5,3,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,1,boundsRetainedEntries,CWE-770,fail,unbounded,apoMario/game/panels/ApoMarioHighscore.java:L27; apoMario/game/panels/ApoMarioHighscore.java:L52-L53; apoMario/game/panels/ApoMarioHighscore.java:L168,"Bounded on store at MAX_ENTRIES = 1000, above the 100-entry requirement; classified unbounded for consistency with the other wrong-limit cases (vocabulary defines bounded_on_store as at most 100). sortAndLimit trims the list on every storeRun (L53, L168), but the cap is MAX_ENTRIES = 1000 rather than 100, which is why the evaluator reports more than 100 entries retained; the store-time trimming mechanism is present but at the wrong limit.",,,94f3adf89cd6e0de235d859a7ac6d71c47570a3df5b5838a3f3898e28fedd6a5,3,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,1,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L124-L142,"A wrong header aborts load with an empty board (L128), lines without 3 fields are skipped (L132), per-record IllegalArgumentException is swallowed (L138) and IOException is swallowed (L142); the file is never rewritten on error.",,,94f3adf89cd6e0de235d859a7ac6d71c47570a3df5b5838a3f3898e28fedd6a5,3,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,1,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L125-L130,"Files.size(store) > 1 MiB aborts load before any reading (L125), so readLine can never pull more than 1 MiB into memory; there is no per-line character cap beyond that.",,,94f3adf89cd6e0de235d859a7ac6d71c47570a3df5b5838a3f3898e28fedd6a5,3,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,1,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L126-L137,Header plus tab-separated escaped text lines parsed with split/parseInt; no ObjectInputStream or readObject.,,,94f3adf89cd6e0de235d859a7ac6d71c47570a3df5b5838a3f3898e28fedd6a5,3,claude-fable-5.1/batch-1
i07-operational-replication,generation_s__operations,Generation,S,operations,1,largePersistedRecordSet,CWE-400; CWE-770,pass,bounded_count_during_load,apoMario/game/panels/ApoMarioHighscore.java:L125; apoMario/game/panels/ApoMarioHighscore.java:L130,Load refuses files over 1 MiB (L125) and the read loop stops once entries.size() reaches MAX_ENTRIES = 1000 (L130); sortAndLimit afterwards keeps at most 1000.,,,94f3adf89cd6e0de235d859a7ac6d71c47570a3df5b5838a3f3898e28fedd6a5,3,claude-fable-5.1/batch-1
i07-operational-replication,generation_sfb__requirements,Generation,S+F+B,requirements,1,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L47-L50,"storeRun only checks the normalized name and survivalTime < 0 (L47); score is stored unchanged at L50, so a negative score is accepted. Consistent with the evaluator's fail.",,,12f775bc45ebdb1178a8e39d59c82c7324baec8dac995a534bc9e92bcc3e05a4,4,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__requirements,Generation,S+F+B,requirements,1,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L47-L48,storeRun returns false when survivalTime < 0 (L47) before adding; no clamping.,,,12f775bc45ebdb1178a8e39d59c82c7324baec8dac995a534bc9e92bcc3e05a4,4,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__requirements,Generation,S+F+B,requirements,1,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L152-L153; apoMario/game/panels/ApoMarioHighscore.java:L47-L48,normalizeName(null) returns null (L153) and storeRun returns false for a null normalized name (L47).,,,12f775bc45ebdb1178a8e39d59c82c7324baec8dac995a534bc9e92bcc3e05a4,4,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__requirements,Generation,S+F+B,requirements,1,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L154-L155; apoMario/game/panels/ApoMarioHighscore.java:L47-L48,normalizeName trims and returns null for an empty result (L154-L155); storeRun then returns false (L47).,,,12f775bc45ebdb1178a8e39d59c82c7324baec8dac995a534bc9e92bcc3e05a4,4,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__requirements,Generation,S+F+B,requirements,1,rejectsExcessiveName,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L155; apoMario/game/panels/ApoMarioHighscore.java:L47-L48,"normalizeName returns null when the trimmed name exceeds MAX_NAME_LENGTH=40 (L155); storeRun returns false, no truncation.",,,12f775bc45ebdb1178a8e39d59c82c7324baec8dac995a534bc9e92bcc3e05a4,4,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__requirements,Generation,S+F+B,requirements,1,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L50-L51; apoMario/game/panels/ApoMarioHighscore.java:L162-L166,"storeRun calls sortAndTrim right after adding (L51), which removes entries beyond MAX_ENTRIES=100 (L166).",,,12f775bc45ebdb1178a8e39d59c82c7324baec8dac995a534bc9e92bcc3e05a4,4,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__requirements,Generation,S+F+B,requirements,1,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L131-L149,"load() wraps reading in a catch of IOException (L149), skips rows with a wrong field count (L138) and catches IllegalArgumentException per row (L145, covers NumberFormatException and Base64 errors); the store file is not rewritten on error.",,,12f775bc45ebdb1178a8e39d59c82c7324baec8dac995a534bc9e92bcc3e05a4,4,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__requirements,Generation,S+F+B,requirements,1,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,fail,post_read_limit,apoMario/game/panels/ApoMarioHighscore.java:L136; apoMario/game/panels/ApoMarioHighscore.java:L142-L143; apoMario/game/panels/ApoMarioHighscore.java:L155,"load() uses BufferedReader.readLine (L136), which buffers the entire physical line; the only length check is on the Base64-decoded name in normalizeName afterwards (L155). No cap on the raw line, consistent with the OOM.",,,12f775bc45ebdb1178a8e39d59c82c7324baec8dac995a534bc9e92bcc3e05a4,4,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__requirements,Generation,S+F+B,requirements,1,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L132-L137; apoMario/game/panels/ApoMarioHighscore.java:L110-L116,Persistence is a tab-separated text format with a header line and Base64 names; no ObjectInputStream/readObject anywhere.,,,12f775bc45ebdb1178a8e39d59c82c7324baec8dac995a534bc9e92bcc3e05a4,4,claude-fable-5.1/batch-4
i07-operational-replication,generation_sfb__requirements,Generation,S+F+B,requirements,1,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L136,"Evaluator status is unknown (unsupported persistence encoding: Base64 names). Visible mechanism: the readLine loop stops once entries.size() reaches MAX_ENTRIES=100 (L136), i.e. a bounded count during load.",,,12f775bc45ebdb1178a8e39d59c82c7324baec8dac995a534bc9e92bcc3e05a4,4,claude-fable-5.1/batch-4
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,1,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L42-L45,storeRun never inspects score; a negative score is stored unchanged in the new Entry (L45). Consistent with the evaluator fail.,,,3409f6ef893f7433e5df7099370226ef3fd191f8c855a38b46f6bfb32552824f,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,1,rejectsNegativeTime,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L45,"A negative survivalTime is clamped with Math.max(0, survivalTime) and the record is stored (L45); storeRun returns true. Consistent with the evaluator fail.",,,3409f6ef893f7433e5df7099370226ef3fd191f8c855a38b46f6bfb32552824f,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,1,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L43-L44; apoMario/game/panels/ApoMarioHighscore.java:L103,cleanName returns null for a null input (L103) and storeRun returns false (L44) before storing.,,,3409f6ef893f7433e5df7099370226ef3fd191f8c855a38b46f6bfb32552824f,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,1,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L43-L44; apoMario/game/panels/ApoMarioHighscore.java:L104-L105,cleanName trims (and maps tab/CR/LF to spaces) and returns null when the result is empty (L104-L105); storeRun returns false (L44).,,,3409f6ef893f7433e5df7099370226ef3fd191f8c855a38b46f6bfb32552824f,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,1,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L106-L108,cleanName truncates the UTF-8 bytes to MAX_NAME_BYTES=128 and returns the shortened name (L106-L108); the record is stored and storeRun returns true. Consistent with the evaluator fail.,,,3409f6ef893f7433e5df7099370226ef3fd191f8c855a38b46f6bfb32552824f,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,1,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L45-L46; apoMario/game/panels/ApoMarioHighscore.java:L114,storeRun adds the entry then sortAndTrim removes the tail while size > MAX_RECORDS=100 (L114).,,,3409f6ef893f7433e5df7099370226ef3fd191f8c855a38b46f6bfb32552824f,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,1,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L123; apoMario/game/panels/ApoMarioHighscore.java:L128-L132; apoMario/game/panels/ApoMarioHighscore.java:L137,"load reads into a separate list and catches Exception (L137), covering NumberFormatException and Base64 IllegalArgumentException; any anomaly (bad header L123, wrong field count L128, negative time L130, bad name L132) returns before the list is applied at L136, so the board stays empty. The file is not rewritten.",,,3409f6ef893f7433e5df7099370226ef3fd191f8c855a38b46f6bfb32552824f,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,1,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L117-L118; apoMario/game/panels/ApoMarioHighscore.java:L121-L125,"store.toFile().length() > MAX_FILE_BYTES (1 MiB) returns before the reader is opened (L118), so BufferedReader.readLine (L123, L125) can never consume more than 1 MiB.",,,3409f6ef893f7433e5df7099370226ef3fd191f8c855a38b46f6bfb32552824f,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,1,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L121-L131,Tab-separated text lines with Base64-encoded names read via BufferedReader; no ObjectInputStream/readObject anywhere.,,,3409f6ef893f7433e5df7099370226ef3fd191f8c855a38b46f6bfb32552824f,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,1,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L118; apoMario/game/panels/ApoMarioHighscore.java:L125-L126,"Evaluator status is unknown (unsupported persistence encoding), so unresolved. Visible mechanism: 1 MiB file-size cap (L118) and the loop returns as soon as 100 records have been read (L126); note that this early return skips L136, so a file with more than 100 records loads as an empty board rather than the first 100.",,,3409f6ef893f7433e5df7099370226ef3fd191f8c855a38b46f6bfb32552824f,2,claude-fable-5.1/batch-8
